price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,propertyTaxRate,taxAssessedValue,zestimate,rentZestimate,latitude,longitude,resoFacts/stories,resoFacts/hasGarage,resoFacts/hasHeating,resoFacts/hasCooling,resoFacts/hasFireplace,resoFacts/isNewConstruction,homeType
610000,7.0,5.0,3372.0,12632.0,1989.0,1.08,622571.0,684000.0,4579.0,45.41666031,-122.7108307,2.0,False,True,,,False,SINGLE_FAMILY
537000,3.0,2.0,1492.0,10890.0,1986.0,1.08,340861.0,546500.0,2565.0,45.42095566,-122.6193771,1.0,False,True,True,True,False,SINGLE_FAMILY
549900,4.0,4.0,2784.0,13068.0,1920.0,1.08,598003.0,646200.0,2995.0,45.34493637,-122.6603622,2.0,False,True,,True,False,SINGLE_FAMILY
512000,4.0,2.0,2153.0,6969.0,2014.0,1.08,534908.0,587800.0,2851.0,45.32978439,-122.6102753,2.0,False,True,True,True,False,SINGLE_FAMILY
1790000,4.0,4.0,3830.0,15245.0,2020.0,1.08,442609.0,2008400.0,8046.0,45.41260529,-122.712944,2.0,False,True,True,True,True,SINGLE_FAMILY
515000,3.0,2.0,1296.0,10890.0,1966.0,1.08,299058.0,524100.0,2594.0,45.43146133,-122.6128845,1.0,False,True,True,True,False,SINGLE_FAMILY
735000,5.0,4.0,2952.0,12632.0,1976.0,1.08,557519.0,863800.0,3460.0,45.3762207,-122.6374741,3.0,False,True,True,True,False,SINGLE_FAMILY
415000,4.0,2.5,2111.0,3484.0,2007.0,1.08,362021.0,476700.0,2849.0,45.33364868,-122.6077652,,False,True,True,True,,SINGLE_FAMILY
950000,3.0,3.0,1600.0,43560.0,1977.0,1.08,841630.0,1217500.0,4861.0,45.41294098,-122.7074203,2.0,False,True,True,True,False,SINGLE_FAMILY
540000,3.0,2.0,1656.0,11761.0,1977.0,1.08,383288.0,549900.0,2635.0,45.41392899,-122.6502304,1.0,False,True,True,True,False,SINGLE_FAMILY
940000,4.0,4.0,4024.0,20473.0,1993.0,1.08,925605.0,1105200.0,4404.0,45.3549118,-122.6345215,2.0,False,True,True,True,False,SINGLE_FAMILY
423000,3.0,2.0,1460.0,4791.0,2006.0,1.08,358619.0,485800.0,2513.0,45.34389877,-122.5940933,1.0,False,True,True,True,False,SINGLE_FAMILY
972000,5.0,3.0,3701.0,9583.0,2013.0,1.08,894866.0,1094300.0,4635.0,45.42356491,-122.6945343,2.0,False,True,True,True,False,SINGLE_FAMILY
825000,3.0,3.0,2931.0,26571.0,1953.0,1.08,637859.0,840200.0,3099.0,45.42713547,-122.6228409,2.0,False,True,True,True,False,SINGLE_FAMILY
285000,2.0,2.0,1416.0,,2000.0,1.08,,,2281.0,45.35282135,-122.6578293,3.0,False,True,True,True,False,TOWNHOUSE
377000,2.0,1.0,1680.0,,1920.0,1.08,400293.0,433500.0,2228.0,45.34957504,-122.5971909,2.0,False,True,True,True,False,SINGLE_FAMILY
1820000,4.0,4.0,4868.0,17424.0,2006.0,1.08,1499051.0,2051400.0,8219.0,45.41740036,-122.7025986,2.0,False,True,True,True,False,SINGLE_FAMILY
543000,4.0,3.0,2509.0,10454.0,1986.0,1.08,505054.0,638700.0,3298.0,45.36058426,-122.6209717,2.0,False,True,True,True,False,SINGLE_FAMILY
380000,3.0,1.0,864.0,8276.0,1965.0,1.08,265009.0,387000.0,1821.0,45.45301056,-122.5887146,1.0,False,True,True,,False,SINGLE_FAMILY
365000,3.0,2.0,1392.0,10454.0,1952.0,1.08,272771.0,420300.0,2467.0,45.33939743,-122.6081085,1.0,False,True,True,,False,SINGLE_FAMILY
750000,4.0,3.0,3467.0,8712.0,2004.0,1.08,787996.0,882500.0,3863.0,45.35712051,-122.649353,2.0,False,True,True,True,False,SINGLE_FAMILY
670000,3.0,3.0,1993.0,43560.0,1978.0,1.08,495703.0,772000.0,2600.0,45.33233261,-122.5479431,2.0,False,True,True,True,False,SINGLE_FAMILY
560000,4.0,3.0,3170.0,19166.0,1954.0,1.08,585591.0,728600.0,3595.0,45.42672348,-122.6204834,,False,True,False,True,,SINGLE_FAMILY
650000,3.0,3.0,2527.0,6969.0,2013.0,1.08,812820.0,733000.0,3590.0,45.41334152,-122.733551,2.0,False,True,True,True,False,SINGLE_FAMILY
775000,3.0,4.0,3019.0,4791.0,1987.0,1.08,621496.0,912000.0,2627.0,45.35796356,-122.6261292,3.0,False,True,True,True,False,SINGLE_FAMILY
430000,3.0,1.0,1871.0,17424.0,1925.0,1.08,323949.0,438200.0,2527.0,45.45651627,-122.6316299,3.0,False,True,,True,False,SINGLE_FAMILY
745000,4.0,2.0,2924.0,6534.0,1925.0,1.08,633308.0,858400.0,2870.0,45.35901642,-122.6040573,3.0,False,True,,True,False,SINGLE_FAMILY
1275000,4.0,3.0,3000.0,43124.0,1959.0,1.08,1275713.0,1333000.0,5347.0,45.42588043,-122.6599426,1.0,False,True,True,True,False,SINGLE_FAMILY
765000,4.0,4.0,3750.0,8712.0,1981.0,1.12,783640.0,833500.0,3493.0,45.43759918,-122.7256546,3.0,False,True,True,True,False,SINGLE_FAMILY
641000,4.0,3.0,3146.0,9583.0,1979.0,1.08,600544.0,754300.0,3100.0,45.38120651,-122.6465302,3.0,False,True,True,True,False,SINGLE_FAMILY
494000,3.0,3.0,1734.0,17424.0,1993.0,1.08,440658.0,569500.0,2610.0,45.33462524,-122.6290131,2.0,False,True,True,True,False,SINGLE_FAMILY
615000,5.0,3.0,2566.0,6969.0,2005.0,1.08,421431.0,626700.0,3175.0,45.41331482,-122.6392822,2.0,False,True,True,True,False,SINGLE_FAMILY
410000,2.0,3.0,1576.0,2613.0,2001.0,1.12,339530.0,446700.0,2594.0,45.43497467,-122.7195206,2.0,False,True,True,True,False,TOWNHOUSE
330000,3.0,1.0,1350.0,5227.0,1935.0,1.08,267856.0,380600.0,2366.0,45.35255432,-122.5897369,2.0,False,True,,,False,SINGLE_FAMILY
625000,4.0,3.0,2767.0,7405.0,2001.0,1.08,528040.0,735800.0,2850.0,45.36034393,-122.6314316,2.0,False,True,True,True,False,SINGLE_FAMILY
712500,3.0,3.0,2629.0,6098.0,1994.0,1.08,687520.0,805800.0,3549.0,45.42168427,-122.7275848,2.0,False,True,True,True,False,SINGLE_FAMILY
635000,3.0,3.0,2852.0,20037.0,1978.0,1.08,531508.0,732400.0,2650.0,45.37030029,-122.5502243,3.0,False,True,True,True,False,SINGLE_FAMILY
650000,2.0,1.0,750.0,6098.0,1940.0,1.08,406194.0,745800.0,1778.0,45.42569351,-122.6727295,1.0,True,True,True,True,False,SINGLE_FAMILY
1100000,5.0,3.0,3952.0,10000.0,1932.0,1.08,519316.0,1121600.0,4509.0,45.43526077,-122.6405029,3.0,False,True,True,True,False,SINGLE_FAMILY
500000,3.0,2.0,1540.0,4791.0,2002.0,1.08,370606.0,588600.0,2565.0,45.37133026,-122.6191864,1.0,False,True,True,True,False,SINGLE_FAMILY
845500,5.0,3.0,3558.0,9583.0,1985.0,1.08,922944.0,956200.0,5000.0,45.42244339,-122.7357254,3.0,False,True,True,True,False,SINGLE_FAMILY
469528,3.0,2.0,2380.0,12000.0,1940.0,1.08,983390.0,504000.0,3499.0,45.42201233,-122.6741333,,False,True,True,True,,SINGLE_FAMILY
475500,4.0,2.0,1204.0,6534.0,1971.0,1.08,301061.0,477400.0,2455.0,45.43405533,-122.5923157,1.0,False,True,,,False,SINGLE_FAMILY
352500,3.0,2.0,1144.0,7405.0,1930.0,1.08,330993.0,406600.0,2234.0,45.35824585,-122.5944824,2.0,False,True,,,False,SINGLE_FAMILY
1270000,4.0,5.0,5722.0,125888.0,1929.0,1.08,1136083.0,1295000.0,5205.0,45.41339874,-122.6358719,3.0,True,True,,True,False,SINGLE_FAMILY
1350000,3.0,3.0,2686.0,6534.0,2011.0,1.08,1182484.0,1476500.0,5914.0,45.41932297,-122.6747284,2.0,False,True,True,True,False,SINGLE_FAMILY
685000,4.0,3.0,2994.0,8276.0,2016.0,1.08,561180.0,790500.0,2750.0,45.37491226,-122.5670471,2.0,False,True,True,True,False,SINGLE_FAMILY
563800,5.0,3.0,2794.0,10018.0,1977.0,1.08,469629.0,574900.0,2695.0,45.41672516,-122.6019897,,False,True,False,True,,SINGLE_FAMILY
870000,4.0,3.0,3888.0,10454.0,1994.0,1.08,868456.0,1024200.0,4934.0,45.3608284,-122.6436844,2.0,False,True,True,True,False,SINGLE_FAMILY
545000,3.0,2.0,1745.0,12632.0,1944.0,1.08,466901.0,616700.0,2946.0,45.42338181,-122.6945038,2.0,False,True,True,True,False,SINGLE_FAMILY
499000,3.0,2.0,2014.0,9147.0,1994.0,1.08,425149.0,560300.0,2629.0,45.33424377,-122.6159363,1.0,False,True,True,True,False,SINGLE_FAMILY
1480500,4.0,3.0,3367.0,8712.0,2003.0,1.08,1025884.0,1620300.0,6490.0,45.42591858,-122.6747894,2.0,False,True,True,True,False,SINGLE_FAMILY
425000,3.0,1.0,1152.0,8276.0,1964.0,1.08,289739.0,433400.0,2142.0,45.45495224,-122.6111145,1.0,False,True,,,False,SINGLE_FAMILY
410000,3.0,3.0,1719.0,9583.0,1971.0,1.08,336518.0,473100.0,2684.0,45.3398819,-122.6107788,2.0,False,True,True,True,False,SINGLE_FAMILY
2585000,3.0,4.0,2673.0,6534.0,1938.0,1.08,2027777.0,2829100.0,11332.0,45.41418076,-122.6673355,2.0,True,True,True,True,False,SINGLE_FAMILY
452900,3.0,2.0,1378.0,10018.0,1952.0,1.08,270613.0,461800.0,2465.0,45.4256897,-122.6302872,,False,True,False,False,,SINGLE_FAMILY
800000,4.0,3.0,2720.0,7405.0,1988.0,1.08,603822.0,908300.0,3690.0,45.41295624,-122.729454,2.0,False,True,,True,False,SINGLE_FAMILY
495000,4.0,2.0,2224.0,9583.0,2001.0,1.08,445969.0,571200.0,3135.0,45.32593918,-122.6038208,1.0,False,True,True,True,False,SINGLE_FAMILY
1450000,3.0,3.0,2913.0,6098.0,2015.0,1.08,1204540.0,1592200.0,6377.0,45.42370987,-122.6668243,2.0,False,True,True,True,False,SINGLE_FAMILY
729000,4.0,3.0,3890.0,9147.0,1996.0,1.08,677920.0,858200.0,4904.0,45.35453033,-122.6526947,2.0,False,True,True,True,False,SINGLE_FAMILY
530000,3.0,1.0,1284.0,,1955.0,1.08,498197.0,540400.0,2350.0,45.41468048,-122.6425095,,False,True,False,True,,SINGLE_FAMILY
390000,3.0,2.0,1664.0,8276.0,1974.0,1.08,411897.0,450000.0,2250.0,45.32715225,-122.5932007,3.0,False,True,True,True,False,SINGLE_FAMILY
899500,4.0,3.0,3272.0,8276.0,1997.0,1.08,868125.0,1021800.0,3927.0,45.42328262,-122.7369995,2.0,False,True,True,True,False,SINGLE_FAMILY
3300000,4.0,6.0,7195.0,23522.0,2007.0,1.08,2700980.0,3628500.0,14535.0,45.41827393,-122.6817627,2.0,False,True,True,,False,SINGLE_FAMILY
417500,3.0,2.5,1878.0,4150.0,2007.0,1.08,382651.0,481800.0,2495.0,45.32492828,-122.6082535,,False,True,True,False,,SINGLE_FAMILY
500000,3.0,2.0,1886.0,8712.0,1997.0,1.08,384460.0,511100.0,2596.0,45.4226532,-122.6243515,1.0,False,True,True,True,False,SINGLE_FAMILY
325000,3.0,2.0,1458.0,860.0,2004.0,1.08,364620.0,382600.0,2446.0,45.35398865,-122.6567993,,False,True,True,True,,SINGLE_FAMILY
1170000,3.0,4.0,3600.0,1742.0,2005.0,1.08,1184290.0,1289000.0,5162.0,45.41270447,-122.6631775,,False,True,True,True,,TOWNHOUSE
560000,3.0,3.0,1645.0,4791.0,1999.0,1.08,371147.0,572400.0,2629.0,45.44087219,-122.6301956,2.0,False,True,True,True,False,SINGLE_FAMILY
325000,3.0,2.0,1458.0,,2004.0,1.08,,521200.0,2446.0,45.35399246,-122.6568069,2.0,False,True,True,True,False,TOWNHOUSE
1002900,5.0,4.0,4889.0,9583.0,1988.0,1.12,697830.0,1096300.0,4358.0,45.4365921,-122.720993,3.0,False,True,True,True,False,SINGLE_FAMILY
473000,4.0,2.0,1733.0,10454.0,1974.0,1.08,407321.0,546400.0,2753.0,45.34575653,-122.6123352,2.0,False,True,True,True,False,SINGLE_FAMILY
505000,3.0,3.0,1938.0,13068.0,1977.0,1.08,436625.0,594500.0,2452.0,45.34760284,-122.6572266,2.0,False,True,True,True,False,SINGLE_FAMILY
360000,3.0,1.0,1008.0,9583.0,1970.0,1.08,279585.0,415400.0,1884.0,45.34992599,-122.5925446,1.0,False,True,True,False,False,SINGLE_FAMILY
1400000,3.0,3.0,2578.0,11761.0,1965.0,1.08,839538.0,1545500.0,6191.0,45.42777252,-122.6742249,3.0,False,True,True,True,False,SINGLE_FAMILY
1500000,4.0,4.0,4809.0,27442.0,2002.0,1.08,1704739.0,1704000.0,6829.0,45.4258728,-122.6968155,3.0,False,True,True,True,False,SINGLE_FAMILY
440774,3.0,2.0,1759.0,7840.0,1973.0,1.08,345500.0,450600.0,2250.0,45.40641785,-122.6201782,2.0,False,True,,True,False,SINGLE_FAMILY
460000,2.0,3.0,1634.0,3920.0,1995.0,1.08,439228.0,542200.0,2499.0,45.36148834,-122.6473618,2.0,False,True,True,True,False,TOWNHOUSE
422000,3.0,2.0,1250.0,7840.0,1996.0,1.08,324436.0,487000.0,2437.0,45.33202744,-122.6215286,1.0,False,True,True,,False,SINGLE_FAMILY
1648000,4.0,2.0,2280.0,7841.0,1947.0,1.08,1353351.0,1819300.0,7287.0,45.41604614,-122.6715088,,False,True,False,True,,SINGLE_FAMILY
545000,3.0,3.0,2182.0,4791.0,2015.0,1.08,486222.0,555700.0,3230.0,45.43178177,-122.6377335,2.0,False,True,True,True,False,SINGLE_FAMILY
579900,3.0,2.0,2311.0,11325.0,1985.0,1.12,626950.0,634100.0,2962.0,45.43864059,-122.7131882,1.0,False,True,,True,False,SINGLE_FAMILY
605000,4.0,2.0,3517.0,20473.0,1915.0,1.08,,699900.0,3919.0,45.3634491,-122.5962982,2.0,False,True,,True,False,SINGLE_FAMILY
295200,2.0,3.0,1418.0,,2005.0,1.08,,,,45.35390091,-122.6563339,2.0,False,True,True,True,False,TOWNHOUSE
1500000,2.0,1.0,1318.0,20107.0,1941.0,1.08,296790.0,1662500.0,6659.0,45.42330551,-122.6764755,,False,True,False,True,,SINGLE_FAMILY
724900,5.0,3.0,2286.0,21344.0,1960.0,1.08,481308.0,631500.0,2959.0,45.33440399,-122.6343307,2.0,False,True,True,True,False,SINGLE_FAMILY
525000,3.0,4.0,2362.0,10018.0,1946.0,1.08,398085.0,618900.0,2596.0,45.37343597,-122.6259232,3.0,False,True,,,False,SINGLE_FAMILY
805000,3.0,3.0,3071.0,7405.0,1994.0,1.08,786264.0,917800.0,3695.0,45.43014526,-122.7317581,2.0,False,True,True,True,False,SINGLE_FAMILY
699900,2.0,2.0,2010.0,6098.0,1910.0,1.08,643114.0,777300.0,3387.0,45.42076492,-122.6711807,3.0,False,True,True,,False,SINGLE_FAMILY
440000,3.0,1.0,870.0,6969.0,1962.0,1.08,285202.0,449800.0,1896.0,45.4549675,-122.6084518,1.0,False,True,True,True,False,SINGLE_FAMILY
770000,4.0,3.0,3445.0,7405.0,2012.0,1.08,893227.0,908000.0,3895.0,45.38344955,-122.6561279,2.0,False,True,True,True,False,SINGLE_FAMILY
901000,4.0,3.0,2395.0,4791.0,1930.0,1.08,528292.0,,3549.0,45.42456055,-122.6723099,2.0,False,True,True,True,False,SINGLE_FAMILY
675000,4.0,3.0,3582.0,11761.0,2006.0,1.08,678768.0,781200.0,3918.0,45.32951355,-122.6271667,2.0,False,True,True,True,False,SINGLE_FAMILY
543000,3.0,3.0,1684.0,9147.0,1994.0,1.08,454736.0,619100.0,2949.0,45.41634369,-122.7220688,2.0,False,True,,True,False,SINGLE_FAMILY
840000,5.0,5.0,4523.0,11325.0,1994.0,1.08,872780.0,990600.0,4993.0,45.39191055,-122.654892,3.0,False,True,True,True,False,SINGLE_FAMILY
2275000,4.0,4.0,3026.0,13503.0,1950.0,1.08,1747014.0,2531600.0,10141.0,45.4205246,-122.6803818,,False,True,False,True,,SINGLE_FAMILY
481000,2.0,1.0,2760.0,11325.0,1926.0,1.08,343478.0,491700.0,2429.0,45.41854858,-122.6473694,3.0,False,True,True,,False,SINGLE_FAMILY
415000,3.0,3.0,2131.0,,1979.0,1.12,,455000.0,2914.0,45.43416595,-122.7097702,,False,True,False,True,,TOWNHOUSE
427000,2.0,1.0,1650.0,15245.0,1950.0,1.08,429847.0,702800.0,2499.0,45.42325211,-122.6860962,1.0,False,True,True,True,False,SINGLE_FAMILY
260000,2.0,2.0,1155.0,,2020.0,1.08,,,1552.0,45.34082031,-122.5926666,2.0,True,True,True,,True,TOWNHOUSE
537500,4.0,3.0,1933.0,6534.0,1987.0,1.08,436940.0,634100.0,2697.0,45.35593033,-122.6284943,2.0,False,True,True,True,False,SINGLE_FAMILY
500000,3.0,2.0,1252.0,6969.0,1962.0,1.08,346212.0,511100.0,2578.0,45.45748138,-122.6110077,1.0,False,True,True,,False,SINGLE_FAMILY
776000,4.0,3.0,2919.0,6534.0,1990.0,1.08,803104.0,887100.0,3696.0,45.42834473,-122.7368164,2.0,False,True,True,True,False,SINGLE_FAMILY
765000,2.0,3.0,1934.0,3049.0,2001.0,1.08,694054.0,853000.0,2633.0,45.42222595,-122.6643753,2.0,False,True,True,True,False,TOWNHOUSE
690000,3.0,3.0,3351.0,8276.0,1999.0,1.08,711220.0,814100.0,3824.0,45.35664749,-122.6346207,2.0,False,True,True,True,False,SINGLE_FAMILY
498000,3.0,2.0,1430.0,9147.0,1959.0,1.08,391324.0,509100.0,2657.0,45.4598999,-122.6271439,1.0,False,True,True,True,False,SINGLE_FAMILY
429000,3.0,3.0,2275.0,3484.0,2013.0,1.08,433551.0,496500.0,2919.0,45.32673645,-122.6104431,2.0,False,True,True,True,False,SINGLE_FAMILY
1850000,,4.0,6274.0,32473.0,1991.0,1.08,2267556.0,2062800.0,8263.0,45.43091965,-122.6611328,,False,False,False,True,,SINGLE_FAMILY
381158,3.0,3.0,1692.0,,1971.0,1.08,,467700.0,2623.0,45.42598343,-122.7110672,2.0,False,True,True,True,False,TOWNHOUSE
750000,4.0,3.0,4764.0,11325.0,1989.0,1.08,845110.0,885200.0,3341.0,45.36894608,-122.6361389,2.0,False,True,True,True,False,SINGLE_FAMILY
331000,2.0,1.0,960.0,4356.0,1970.0,1.08,250481.0,388900.0,1810.0,45.41773224,-122.637764,,False,True,False,True,,SINGLE_FAMILY
415500,3.0,3.0,1338.0,5227.0,2002.0,1.08,358151.0,480900.0,2452.0,45.32400513,-122.6043015,2.0,False,True,True,True,False,SINGLE_FAMILY
2500000,5.0,5.0,5763.0,53143.0,1940.0,1.08,1809507.0,2792300.0,11186.0,45.43099976,-122.6591492,3.0,True,True,True,True,False,SINGLE_FAMILY
215000,3.0,2.0,1704.0,10890.0,1971.0,1.08,439127.0,570900.0,2191.0,45.34999847,-122.6648102,2.0,False,True,True,True,False,SINGLE_FAMILY
467000,4.0,3.0,2247.0,5227.0,2006.0,1.08,425276.0,541600.0,2880.0,45.32279968,-122.6008682,2.0,False,True,True,True,False,SINGLE_FAMILY
660000,5.0,3.0,3296.0,12632.0,1970.0,1.08,679123.0,754900.0,2949.0,45.42899323,-122.7137222,2.0,False,True,True,True,False,SINGLE_FAMILY
550000,3.0,3.0,1749.0,9147.0,1986.0,1.08,454118.0,562600.0,2694.0,45.44128799,-122.5984344,2.0,False,True,True,True,False,SINGLE_FAMILY
1400000,4.0,3.0,3347.0,12196.0,1968.0,1.08,1124680.0,1572600.0,6300.0,45.42106628,-122.6788254,2.0,False,True,True,True,False,SINGLE_FAMILY
556900,4.0,3.0,2488.0,6534.0,1991.0,1.08,460928.0,657300.0,3084.0,45.35779953,-122.6281586,2.0,False,True,True,True,False,SINGLE_FAMILY
514860,2.0,1.0,917.0,9583.0,1942.0,1.08,351356.0,589200.0,1853.0,45.42594528,-122.6996384,1.0,False,True,True,True,False,SINGLE_FAMILY
500000,5.0,3.0,2398.0,7405.0,2013.0,1.08,484298.0,614000.0,3238.0,45.32378769,-122.6118088,2.0,False,True,,True,False,SINGLE_FAMILY
510350,3.0,2.0,1131.0,6969.0,1959.0,1.08,320122.0,522000.0,2322.0,45.45541382,-122.6168747,1.0,False,True,,,False,SINGLE_FAMILY
760000,4.0,4.0,3878.0,16117.0,1940.0,1.08,640403.0,855600.0,3781.0,45.42276764,-122.693573,3.0,False,True,True,True,False,SINGLE_FAMILY
345000,2.0,1.0,795.0,9147.0,1922.0,1.08,263032.0,455200.0,1743.0,45.41815567,-122.6340256,1.0,False,True,,,False,SINGLE_FAMILY
527000,3.0,1.0,1009.0,10018.0,1973.0,1.08,341208.0,603400.0,2143.0,45.41175842,-122.7418365,1.0,False,True,True,True,False,SINGLE_FAMILY
447500,4.0,3.0,1554.0,4791.0,2002.0,1.08,375548.0,518900.0,2669.0,45.37072754,-122.5783844,2.0,False,True,True,True,False,SINGLE_FAMILY
1395000,3.0,3.0,2801.0,6098.0,2021.0,1.08,503424.0,1572300.0,6299.0,45.42137527,-122.6717529,2.0,False,True,True,True,True,SINGLE_FAMILY
435000,2.0,1.0,1280.0,8583.0,2005.0,1.08,385224.0,445200.0,2166.0,45.45256424,-122.5804443,,False,True,False,,,SINGLE_FAMILY
525000,4.0,3.0,2735.0,6534.0,2012.0,1.08,507276.0,608800.0,2995.0,45.32421494,-122.6121292,2.0,False,True,True,True,False,SINGLE_FAMILY
1325000,4.0,4.0,3597.0,11325.0,2012.0,1.08,1047759.0,1517100.0,6080.0,45.41641235,-122.709465,2.0,False,True,True,True,False,SINGLE_FAMILY
3000000,4.0,3.0,3300.0,87120.0,1946.0,1.08,1200409.0,1927300.0,7202.0,45.43035889,-122.6930847,2.0,True,True,True,True,False,SINGLE_FAMILY
371000,3.0,2.0,1027.0,6534.0,1948.0,1.08,247799.0,379500.0,2055.0,45.41843796,-122.6379623,1.0,False,True,True,,False,SINGLE_FAMILY
515000,3.0,3.0,1976.0,3484.0,1994.0,1.08,427505.0,589700.0,2550.0,45.42285156,-122.7086639,3.0,False,True,True,True,False,SINGLE_FAMILY
535000,4.0,3.0,2353.0,8276.0,1999.0,1.08,458030.0,620700.0,3254.0,45.33020782,-122.6319427,2.0,False,True,True,True,False,SINGLE_FAMILY
590000,4.0,2.0,2192.0,5662.0,1963.0,1.08,437206.0,603900.0,2323.0,45.45317841,-122.6259689,2.0,False,True,True,True,False,SINGLE_FAMILY
1345000,3.0,3.0,3210.0,6534.0,2011.0,1.08,1158411.0,1523700.0,6105.0,45.42688751,-122.6724854,2.0,False,True,True,True,False,SINGLE_FAMILY
359625,3.0,1.0,1212.0,6098.0,1969.0,1.08,277372.0,417500.0,2357.0,45.34443665,-122.5941391,1.0,False,True,True,,False,SINGLE_FAMILY
408000,3.0,1.0,1539.0,8712.0,1920.0,1.08,337722.0,417600.0,2497.0,45.45179367,-122.6040421,2.0,False,True,True,,False,SINGLE_FAMILY
400000,2.0,1.0,978.0,6000.0,1950.0,1.08,474824.0,890700.0,1654.0,45.42444229,-122.6735992,,False,True,False,,,SINGLE_FAMILY
556000,3.0,2.0,2130.0,7840.0,1981.0,1.12,550460.0,612100.0,2907.0,45.43737411,-122.7151871,1.0,False,True,True,True,False,SINGLE_FAMILY
410000,4.0,2.0,1728.0,6534.0,1915.0,1.08,279168.0,475900.0,2699.0,45.35557556,-122.5971756,2.0,False,True,,,False,SINGLE_FAMILY
525000,4.0,3.0,2616.0,8712.0,1970.0,1.08,460130.0,537700.0,2455.0,45.41267776,-122.6248779,2.0,False,True,,True,False,SINGLE_FAMILY
1200000,3.0,2.0,2480.0,22651.0,1961.0,1.08,940142.0,1364600.0,5468.0,45.42596436,-122.6900482,3.0,False,True,True,True,False,SINGLE_FAMILY
325000,2.0,3.0,1507.0,,1983.0,1.08,,,,45.43268585,-122.7202759,3.0,True,True,True,True,False,TOWNHOUSE
425000,3.0,3.0,1352.0,10454.0,1998.0,1.08,341587.0,493600.0,2452.0,45.34030914,-122.6099167,2.0,False,True,True,True,False,SINGLE_FAMILY
1507600,4.0,4.0,2977.0,7840.0,2018.0,1.08,1320151.0,1718900.0,6889.0,45.42564011,-122.6676025,2.0,False,True,True,True,False,SINGLE_FAMILY
347150,2.0,1.0,810.0,9147.0,1925.0,1.08,305234.0,355500.0,1743.0,45.41300583,-122.622818,1.0,False,True,,True,False,SINGLE_FAMILY
1240000,5.0,4.0,4768.0,20473.0,1925.0,1.08,1040745.0,1427900.0,5724.0,45.41247177,-122.7102432,3.0,False,True,,True,False,SINGLE_FAMILY
410000,3.0,3.0,2728.0,14374.0,1916.0,1.08,408515.0,476200.0,2962.0,45.35185242,-122.5910721,3.0,False,True,True,,False,SINGLE_FAMILY
440000,2.0,2.0,1944.0,23958.0,1970.0,1.08,581457.0,650300.0,2548.0,45.45178986,-122.6023407,,False,True,False,True,,SINGLE_FAMILY
1744000,3.0,2.0,2433.0,6534.0,1939.0,1.08,,,3085.0,45.41387558,-122.669899,1.0,False,True,True,True,False,SINGLE_FAMILY
679000,3.0,3.0,2660.0,9147.0,1988.0,1.12,597630.0,748700.0,3339.0,45.44009781,-122.723587,2.0,False,True,True,True,False,SINGLE_FAMILY
688750,4.0,3.0,2252.0,30491.0,1975.0,1.08,496574.0,799900.0,2666.0,45.36535645,-122.5459518,3.0,True,True,True,True,False,SINGLE_FAMILY
575000,4.0,2.0,1655.0,4791.0,1940.0,1.08,301507.0,588900.0,1935.0,45.46030807,-122.6311493,2.0,False,True,True,True,False,SINGLE_FAMILY
1744000,3.0,2.0,2433.0,6509.0,1939.0,1.08,1517177.0,1989500.0,7974.0,45.41387177,-122.6698914,,False,True,False,True,,SINGLE_FAMILY
805000,4.0,4.0,2822.0,13068.0,2006.0,1.08,632831.0,927000.0,3795.0,45.4253006,-122.7095871,3.0,False,True,True,True,False,SINGLE_FAMILY
530000,3.0,2.0,1554.0,30491.0,2002.0,1.08,418858.0,615500.0,2565.0,45.36510086,-122.5459518,1.0,False,True,,True,False,SINGLE_FAMILY
710000,4.0,3.0,2854.0,7840.0,1988.0,1.08,600372.0,818000.0,3691.0,45.41432571,-122.7297287,2.0,False,True,True,True,False,SINGLE_FAMILY
1365000,4.0,3.0,2985.0,5227.0,1947.0,1.08,1454918.0,1558000.0,6244.0,45.42284775,-122.6681976,2.0,False,True,True,True,False,SINGLE_FAMILY
555000,3.0,3.0,1964.0,7840.0,1993.0,1.08,477720.0,569500.0,2718.0,45.41674042,-122.5952835,2.0,False,True,True,True,False,SINGLE_FAMILY
670000,4.0,4.0,3910.0,10018.0,1988.0,1.08,779271.0,772000.0,3987.0,45.42417908,-122.708931,2.0,False,True,True,True,False,SINGLE_FAMILY
535000,3.0,2.0,2000.0,6969.0,1963.0,1.08,457902.0,548900.0,2932.0,45.44948578,-122.6120224,1.0,False,True,True,True,False,SINGLE_FAMILY
438000,4.0,4.0,2124.0,5227.0,1999.0,1.08,369460.0,508900.0,2849.0,45.32305527,-122.5811234,2.0,False,True,True,True,False,SINGLE_FAMILY
3675000,4.0,6.0,6923.0,60983.0,2009.0,1.08,3859322.0,4194500.0,16812.0,45.43123627,-122.6631546,2.0,False,True,True,True,False,SINGLE_FAMILY
231000,3.0,2.0,1981.0,26653.0,1947.0,1.08,439479.0,498200.0,2452.0,45.42733002,-122.6231155,,False,True,False,True,,SINGLE_FAMILY
327000,4.0,1.0,1528.0,96268.0,1925.0,1.08,521156.0,373800.0,2300.0,45.4124794,-122.6640854,,False,False,False,,,SINGLE_FAMILY
571000,3.0,3.0,2190.0,2178.0,1970.0,1.08,357714.0,657900.0,3499.0,45.43228912,-122.7057953,2.0,False,True,True,True,False,TOWNHOUSE
